countryCode,stateCode,stateName1,stateName2,stateName3,googleName,googleAdmin,countryName,lat,lng,bounds,combinaciones
JP,JP-20,Nagano,Nagano,Nagano-ken,"Nagano Prefecture, Japan",administrative_area_level_1,Japan,36.13464,138.04077,37.0304777@138.7391624*35.1983654@137.325005,6
JP,JP-42,Nagasaki,Nagasaki,Nagasaki Prefecture,"Nagasaki Prefecture, Japan",administrative_area_level_1,Japan,33.23333,129.6,34.7243657@130.3837072*31.9884824@128.3435955,12
JP,JP-29,Nara,Nara,Nara-ken,"Nara Prefecture, Japan",administrative_area_level_1,Japan,34.68525,135.83289,34.7812198@136.2300524*33.8594736@135.5394837,4
JP,JP-15,Niigata,Niigata,Niigata-ken,"Niigata Prefecture, Japan",administrative_area_level_1,Japan,37.52343,138.91748,38.5538851@139.8998214*36.736507@137.6349189,9
JP,JP-44,Oita,Oita,Oita Prefecture,"Oita Prefecture, Japan",administrative_area_level_1,Japan,33.19899,131.43353,33.7403045@132.0854079*32.7144495@130.8244508,6
JP,JP-33,Okayama,Okayama,Okayama-ken,"Okayama Prefecture, Japan",administrative_area_level_1,Japan,34.90204,133.81018,35.3527905@134.413372*34.2984219@133.2667596,4
JP,JP-47,Okinawa,Okinawa,Okinawa,"Okinawa Prefecture, Japan",administrative_area_level_1,Japan,26.5,127.93333,27.8854933@131.3320097*24.0458042@122.933796,40
JP,JP-41,Saga Prefecture,Saga Prefecture,Saga-ken,"Saga Prefecture, Japan",administrative_area_level_1,Japan,33.28904,130.11491,33.6188957@130.5422785*32.9505422@129.7395895,4
JP,JP-11,Saitama,Saitama,Saitama-ken,"Saitama Prefecture, Japan",administrative_area_level_1,Japan,35.85721,139.64904,36.2835566@139.9000999*35.7535212@138.7113353,4
JP,JP-25,Shiga Prefecture,Shiga Prefecture,Shiga,"Shiga Prefecture, Japan",administrative_area_level_1,Japan,35.21667,136.13333,35.7035792@136.4549543*34.79062320000001@135.7637715,4
JP,JP-32,Shimane,Shimane,Shimane-ken,"Shimane Prefecture, Japan",administrative_area_level_1,Japan,35.07693,132.56111,36.3562202@133.3866509*34.3024543@131.6679647,9
JP,JP-22,Shizuoka,Shizuoka,Shizuoka,"Shizuoka Prefecture, Japan",administrative_area_level_1,Japan,35.01667,138.33333,35.6459882@139.1763237*34.5945537@137.4741272,6
JP,JP-09,Tochigi,Tochigi,Tochigi,"Tochigi Prefecture, Japan",administrative_area_level_1,Japan,36.7,139.81667,37.1550836@140.2924768*36.1979498@139.3265574,4
JP,JP-36,Tokushima,Tokushima,Tokushima-ken,"Tokushima Prefecture, Japan",administrative_area_level_1,Japan,33.92176,134.23682,34.2520405@134.8214483*33.5397393@133.6607905,4
JP,JP-13,Tokyo,Tokyo,Tokyo Prefecture,"Tokyo, Japan",administrative_area_level_1,Japan,35.693898,139.876547,35.8986468@153.9875217*24.2242343@138.942758,192
JP,JP-31,Tottori,Tottori,Tottori,"Tottori Prefecture, Japan",administrative_area_level_1,Japan,35.4,133.85,35.61421440000001@134.5153323*35.0578826@133.1351432,2
JP,JP-16,Toyama,Toyama,Toyama-ken,"Toyama Prefecture, Japan",administrative_area_level_1,Japan,36.63926,137.26513,36.97964169999999@137.7633304*36.274441@136.7684971,2
JP,JP-30,Wakayama,Wakayama,Wakayama,"Wakayama Prefecture, Japan",administrative_area_level_1,Japan,33.91667,135.41667,34.3845937@136.0134782*33.4328487@134.9990952,6
JP,JP-06,Yamagata,Yamagata,Yamagata-ken,"Yamagata Prefecture, Japan",administrative_area_level_1,Japan,38.4503,140.0997,39.2108809@140.6461001*37.7338861@139.5201989,6
JP,JP-35,Yamaguchi,Yamaguchi,Yamaguchi,"Yamaguchi Prefecture, Japan",administrative_area_level_1,Japan,34.2,131.56667,34.7982763@132.4917859*33.7129895@130.7751059,6
JP,JP-19,Yamanashi,Yamanashi,Yamanashi,"Yamanashi Prefecture, Japan",administrative_area_level_1,Japan,35.61667,138.6,35.9719113@139.1345504*35.1683022@138.1801082,2
JP,JP-27,Osaka,Osaka,Osaka-fu,"Osaka Prefecture, Japan",administrative_area_level_1,Japan,34.68631,135.51968,35.051282@135.7467919*34.2715368@135.0919495,2
JO,JO-AJ,Ajlun,Ajloun,Ajloun,"Ajloun, Jordan",administrative_area_level_1,Jordan,32.33333,35.75,32.4034901@35.9049649*32.158034@35.6066989,0
JO,JO-AM,Amman,Amman,Muḩāfaz̧at `Ammān,"Amman, Jordan",administrative_area_level_1,Jordan,31.58369,36.33335,32.0468819@37.251208*31.2452549@35.65249190000001,6
JO,JO-AQ,Aqaba,Aqaba,Muhafazat al ‘Aqabah,"Aqaba, Jordan",administrative_area_level_1,Jordan,29.75,35.33333,30.6966671@35.744069*29.2367819@34.960011,4
JO,JO-BA,Balqa,Balqa,Muhafazat al Balqa’,"Balqa, Jordan",administrative_area_level_1,Jordan,32,35.66667,32.183978@35.934166*31.6735618@35.5193071,2
JO,JO-IR,Irbid,Irbid,Irbid,"Habaka, Jordan",administrative_area_level_1,Jordan,32.5,35.83333,32.755186@36.0932159*32.183496@35.547287,2
JO,JO-JA,Jerash,Jerash,Jerash,"Jerash, Jordan",administrative_area_level_1,Jordan,32.25,35.91667,32.360793@36.01015*32.0936961@35.685921,2
JO,JO-KA,Karak,Karak,Al Karak,"Al Karak, Jordan",administrative_area_level_1,Jordan,31.16667,35.75,31.4320699@36.226206*30.766141@35.360096,4
JO,JO-MD,Madaba,Madaba,Muhafazat Madaba,"Madaba, Jordan",administrative_area_level_1,Jordan,31.58333,35.66667,31.786012@35.892573*31.394953@35.5528823,0
JO,JO-MA,Mafraq,Mafraq,Al Mafraq,"Mafraq, Jordan",administrative_area_level_1,Jordan,32.33333,37.91667,33.3676679@39.301167*31.689208@35.945975,15
JO,JO-MN,Ma’an,Ma’an,Muhafazat Ma‘an,"Ma'an Governorate, Jordan",administrative_area_level_1,Jordan,30.33333,36.58333,31.2474866@37.996819*29.185879@35.295687,9
JO,JO-AT,Tafielah,Tafielah,Muhafazat at Ţafilah,"Tafilah, Jordan",administrative_area_level_1,Jordan,30.75,35.58333,30.9933941@36.0204571*30.591604@35.27589800000001,2
JO,JO-AZ,Zarqa,Zarqa,Muhafazat az Zarqa’,"Zarqa, Jordan",administrative_area_level_1,Jordan,31.83333,36.83333,32.1963239@37.780864*31.4936491@35.8889938,6
KZ,KZ-AKT,Aktyubinskaya Oblast’,Aqtobe,Aktyubinskaya Oblast’,"Aktobe Region, Kazakhstan",administrative_area_level_1,Kazakhstan,48.58333,58.58333,51.339557@64.1807611*45.162695@53.5261182,84
KZ,KZ-ALM,Almaty Oblysy,Almaty Oblysy,Almaty Oblysy,"Almaty Region, Kazakhstan",administrative_area_level_1,Kazakhstan,45,77.91667,47.329847@82.63085889999999*42.202049@74.0447233,54
KZ,KZ-AKM,Aqmola Oblysy,Aqmola,Aqmola Oblysy,"Akmola Region, Kazakhstan",administrative_area_level_1,Kazakhstan,51.83333,69.91667,53.708545@74.19755889999999*50.111386@65.2571501,40
KZ,KZ-ATY,Atyrau Oblysy,Atyrau,Atyrau Oblysy,"Atyrau Region, Kazakhstan",administrative_area_level_1,Kazakhstan,47.58333,52.16667,49.270703@56.37093609999999*46.16998@46.994003,44
KZ,KZ-ZAP,Batys Qazaqstan Oblysy,Batys Qazaqstan,Batys Qazaqstan Oblysy,"West Kazakhstan Province, Kazakhstan",administrative_area_level_1,Kazakhstan,49.83333,50.66667,51.76659799999999@54.5574649*48.002499@46.4918561,36
KZ,KZ-VOS,East Kazakhstan,East Kazakhstan,Shyghys Qazaqstan Oblysy,"East Kazakhstan Region, Kazakhstan",administrative_area_level_1,Kazakhstan,48.83333,81.5,51.4008139@87.3126599*45.57064099999999@76.76924199999999,84
KZ,KZ-MAN,Mangistauskaya Oblast’,Mangghystau,Mangistauskaya Oblast’,"Mangystau Region, Kazakhstan",administrative_area_level_1,Kazakhstan,44,54,46.461712@56.696327*41.240135@50.0048314,42
KZ,KZ-PAV,Pavlodar Oblysy,Pavlodar,Pavlodar Oblysy,"Pavlodar Region, Kazakhstan",administrative_area_level_1,Kazakhstan,52.08333,76.25,54.4579159@79.590622*50.023726@73.282956,35
KZ,KZ-KAR,Qaraghandy Oblysy,Qaraghandy,Qaraghandy Oblysy,"Karagandy Region, Kazakhstan",administrative_area_level_1,Kazakhstan,48.25,71,51.38928199999999@77.6211869*46.001395@62.6005359,96
KZ,KZ-KUS,Qostanay Oblysy,Qostanay,Qostanay Oblysy,"Kostanay Region, Kazakhstan",administrative_area_level_1,Kazakhstan,51.5,64,54.7125819@68.02896299999999*48.197313@60.0529098,63
KZ,KZ-KZY,Qyzylorda Oblysy,Qyzylorda,Qyzylorda Oblysy,"Kyzylorda Province, Kazakhstan",administrative_area_level_1,Kazakhstan,45.25,64.25,47.854687@68.0135679*42.421028@58.7882902,66
KZ,KZ-SEV,Severo-Kazakhstanskaya Oblast’,Soltustik Qazaqstan,Severo-Kazakhstanskaya Oblast’,"North Kazakhstan Region, Kazakhstan",administrative_area_level_1,Kazakhstan,54.33333,69.5,55.431812@73.960276*52.1932081@65.9671369,36
KZ,KZ-YUZ,Yuzhno-Kazakhstanskaya Oblast’,Ongtustik Qazaqstan,Yuzhno-Kazakhstanskaya Oblast’,"South Kazakhstan Region, Kazakhstan",administrative_area_level_1,Kazakhstan,43.25,68.66667,46.0283661@70.8993761*40.57127699999999@66.006905,35
KZ,KZ-ZHA,Zhambyl Oblysy,Zhambyl,Zhambyl Oblysy,"Jambyl Region, Kazakhstan",administrative_area_level_1,Kazakhstan,44.33333,72.08333,46.0366224@75.77342999999999*42.2212301@68.9939081,40
KW,KW-KU,Al Asimah,Al Asimah,Al Asimah Governorate,"Al Asimah, Kuwait",administrative_area_level_1,Kuwait,29.33333,47.91667,29.3902951@48.0288501*29.2983431@47.7849549,2
KW,KW-AH,Al Aḩmadī,Al Ahmadi,Muḩāfaz̧at al Aḩmadī,"Ahmadi, Kuwait",administrative_area_level_1,Kuwait,28.91667,48,29.224576@48.4296853*28.5246139@47.5833089,4
KW,KW-FA,Al Farwaniyah,Al Farwaniyah,Muhafazat al Farwaniyah,"Farwaniyah, Kuwait",administrative_area_level_1,Kuwait,29.25,47.91667,29.305629@48.0104*29.180285@47.8128219,2
KW,KW-MU,Mubarak al Kabir,Mubarak al Kabir,Muhafazat Mubarak al Kabir,"Mubarak Al-Kabeer, Kuwait",administrative_area_level_1,Kuwait,29.225,48.05,29.2734889@48.1176184*29.172518@47.983255,2
KW,KW-JA,Muhafazat al Jahra’,Al Jahraʼ,Muhafazat al Jahra’,"Jahra, Kuwait",administrative_area_level_1,Kuwait,29.5,47.5,30.095953@48.377781*28.846008@46.557587,9
KW,KW-HA,Muhafazat Hawalli,Muhafazat Hawalli,Muhafazat Hawalli,"Hawally Governorate, Kuwait",administrative_area_level_1,Kuwait,29.3,48.05,29.3551622@48.1008016*29.2650789@47.976985,2
KG,KG-B,Batken,Batken,Batken,"Batken Province, Kyrgyzstan",administrative_area_level_1,Kyrgyzstan,39.83333,71,40.331959@72.10979499999999*39.3816909@69.27661909999999,8
KG,KG-C,Chuyskaya Oblast’,Chuy,Chuyskaya Oblast’,"Chuy Province, Kyrgyzstan",administrative_area_level_1,Kyrgyzstan,42.41667,74.5,43.238235@77.1942371*41.9912339@73.023163,15
KG,KG-Y,Issyk-Kul’skaya Oblast’,Ysyk-Kol,Issyk-Kul’skaya Oblast’,"Ysyk Kol Province, Kyrgyzstan",administrative_area_level_1,Kyrgyzstan,42,78,42.951714@80.2831801*41.138474@75.5835659,12
KG,KG-J,Jalal-Abad oblast,Jalal-Abad,Jalal-Abad oblast,"Dzhalal-Abadskaya, Kyrgyzstan",administrative_area_level_1,Kyrgyzstan,41.308142,72.499006,42.156296@74.90808899999999*40.256115@70.178894,15
KG,KG-N,Naryn oblast,Naryn,Naryn oblast,"Naryn Province, Kyrgyzstan",administrative_area_level_1,Kyrgyzstan,41.43333,75.96667,42.4740749@78.216438*40.27728700000001@73.347582,18
KG,KG-O,Osh Oblasty,Osh,Osh Oblasty,"Osh Province, Kyrgyzstan",administrative_area_level_1,Kyrgyzstan,40,73,40.782661@74.700386*39.172844@71.4903941,8
KG,KG-T,Talas,Talas,Talas,"Talas, Kyrgyzstan",administrative_area_level_1,Kyrgyzstan,42.33333,72,42.832809@73.850444*41.370205@70.87111689999999,8
LA,LA-AT,Attapu,Attapu,Attapu,"Attapeu, Laos",administrative_area_level_1,Laos,14.66667,107,15.2808829@107.6015171*14.2855139@106.169699,4
LA,LA-BL,Bolikhamxai,Bolikhamxai,Bolikhamxai,"Bolikhamsai, Laos",administrative_area_level_1,Laos,18.5,104.33333,19.123211@105.26368*17.8729919@102.806132,12
LA,LA-CH,Champasak,Champasak,Champasak,"Champasak, Laos",administrative_area_level_1,Laos,14.75,106,15.462354@106.8284791*13.910021@105.208344,6
LA,LA-HO,Houaphan,Houaphan,Houaphan,"Houaphan, Laos",administrative_area_level_1,Laos,20.5,104,20.981848@104.9918211*19.617208@103.105952,4
LA,LA-KH,Khammouan,Khammouan,Khammouan,"Khammouane, Laos",administrative_area_level_1,Laos,17.5,105.33333,18.26511@106.4278179*16.9009419@104.2752,9
LA,LA-BK,Khoueng Bokeo,Bokeo,Khoueng Bokeo,"Bokeo, Laos",administrative_area_level_1,Laos,20.5,100.5,20.838158@101.2517739*19.7742428@100.093056,4
LA,LA-OU,Khoueng Oudomxai,Oudomxai,Khoueng Oudomxai,"Oudomxay, Laos",administrative_area_level_1,Laos,20.16667,101.5,21.2127588@102.35669*19.817@100.7239439,9
LA,LA-PH,Khoueng Phongsali,Phongsali,Khoueng Phongsali,"Phongsaly, Laos",administrative_area_level_1,Laos,21.75,102.33333,22.500399@102.993752*20.8537811@101.546967,6
LA,LA-SV,Khoueng Savannakhet,Savannahkhet,Khoueng Savannakhet,"Savannakhet, Laos",administrative_area_level_1,Laos,16.5,105.75,17.1185981@106.7943481*15.876737@104.7377549,9
LA,LA-XE,Khoueng Xekong,Xekong,Khoueng Xekong,"Xekong, Laos",administrative_area_level_1,Laos,15.5,107,16.1927559@107.697021*15.0206869@106.2979901,4
LA,LA-LM,Louangnamtha,Loungnamtha,Louangnamtha,"Luang Namtha, Laos",administrative_area_level_1,Laos,20.91667,101.33333,21.564484@101.781586*20.2978549@100.514771,4
LA,LA-LP,Luang Prabang Province,Louangphabang,Luang Prabang Province,"Louangphabang, Laos",administrative_area_level_1,Laos,20.25,102.66667,21.145014@103.402969*19.0528441@101.710163,9
LA,LA-SL,Salavan,Salavan,Salavan,"Salavan, Laos",administrative_area_level_1,Laos,15.75,106.25,16.5476461@107.161438*15.286757@105.3458099,6
LA,LA-VI,Vientiane,Vientiane,Vientiane Province,"Vientiane, Laos",administrative_area_level_1,Laos,18.75,102.41667,19.410497@103.521132*17.812687@101.391113,9
LA,LA-VT,Vientiane,Vientiane,Vientiane Prefecture,"Vientiane Prefecture, Laos",administrative_area_level_1,Laos,18.08333,102.66667,18.43515@103.101063*17.804958@102.0385339,4
LA,LA-XA,Xaignabouli,Xiagnabouli,Xaignabouli,"Sayabouly, Laos",administrative_area_level_1,Laos,18.5,101.5,19.9302149@101.8970158*17.466822@100.4117971,6
LA,LA-XI,Xiangkhouang,Xiangkhoang,Xiangkhouang,"Xiangkhouang, Laos",administrative_area_level_1,Laos,19.46667,103.5,20.040053@104.279344*18.813512@102.661909,9
MO,X,Ilhas,Ilhas,Concelho das Ilhas,"","",Macao,22.125,113.56583,"",0
MO,X,Macau,Macau,Concelho de Macau,"","",Macao,22.20028,113.54694,"",0
LB,LB-BA,Beyrouth,Beyrouth,Beyrouth,"Beirut, Lebanon",administrative_area_level_1,Lebanon,33.88333,35.5,33.916095@35.54252779999999*33.8623231@35.4669463,0
LB,LB-BI,Mohafazat Beqaa,Beqaa,Mohafazat Beqaa,"Bekaa, Lebanon",administrative_area_level_1,Lebanon,33.66667,35.83333,34.5229108@36.6230651*33.4151471@35.6083744,4
LB,LB-AS,Mohafazat Liban-Nord,Liban-Nord,Mohafazat Liban-Nord,"North, Lebanon",administrative_area_level_1,Lebanon,34.33333,35.91667,34.6923647@36.4651247*34.1265877@35.6481044,2
LB,LB-JA,Mohafazat Liban-Sud,Liban-Sud,Mohafazat Liban-Sud,"South, Lebanon",administrative_area_level_1,Lebanon,33.41667,35.33333,33.5978088@35.6373054*33.0853929@35.1037781,0
LB,LB-JL,Mohafazat Mont-Liban,Mont-Liban,Mohafazat Mont-Liban,"Mount Lebanon, Lebanon",administrative_area_level_1,Lebanon,33.91667,35.66667,34.2113502@36.0150636*33.4916836@35.3858701,4
LB,LB-NA,Mohafazat Nabatiye,Nabatiye,Mohafazat Nabatiye,"Nabatieh, Lebanon",administrative_area_level_1,Lebanon,33.25,35.5,33.5112517@35.8638556*33.0549366@35.2418835,0
MY,MY-01,Johor,Johor,Johor,"Johor, Malaysia",administrative_area_level_1,Malaysia,2,103.5,2.8332919@104.5511515*1.2657421@102.4681251,6
MY,MY-02,Kedah,Kedah,Kedah,"Kedah, Malaysia",administrative_area_level_1,Malaysia,6,100.66667,6.545039099999999@101.127224*5.0764409@99.64064549999999,6
MY,MY-03,Kelantan,Kelantan,Kelantan,"Kelantan, Malaysia",administrative_area_level_1,Malaysia,5.33333,102,6.2439087@102.6665539*4.5463078@101.33334,6
MY,MY-14,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,"Federal Territory of Kuala Lumpur, Malaysia",administrative_area_level_1,Malaysia,3.14309,101.68653,3.2433789@101.758529*3.0336329@101.61545,0
MY,MY-15,Labuan,Labuan,Labuan,"Labuan Federal Territory, Malaysia",administrative_area_level_1,Malaysia,5.33333,115.2,5.3877618@115.2688581*5.2490061@115.156515,0
MY,MY-04,Melaka,Melaka,Melaka,"Malacca, Malaysia",administrative_area_level_1,Malaysia,2.25,102.25,2.4992829@102.5960011*2.0471581@101.9682635,2
MY,MY-05,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,"Negeri Sembilan, Malaysia",administrative_area_level_1,Malaysia,2.75,102.16667,3.289874@102.7020759*2.3897718@101.7029792,4
MY,MY-06,Pahang,Pahang,Pahang,"Pahang, Malaysia",administrative_area_level_1,Malaysia,3.5,102.75,4.779313@104.2235135*2.4593609@101.3324141,12
MY,MY-07,Penang,Penang,Pulau Pinang,"Penang, Malaysia",administrative_area_level_1,Malaysia,5.37677,100.25848,5.585334899999999@100.55062*5.122673@100.1751347,0
MY,MY-08,Perak,Perak,Perak,"Perak, Malaysia",administrative_area_level_1,Malaysia,5,101,5.93451@101.7526549*3.6678983@100.3606155,6
MY,MY-09,Perlis,Perlis,Perlis,"Perlis, Malaysia",administrative_area_level_1,Malaysia,6.5,100.25,6.726748000000001@100.3705678*6.2531897@100.1169497,0
MY,MY-16,Putrajaya,Putrajaya,Putrajaya,"Putrajaya, Malaysia",administrative_area_level_1,Malaysia,2.91667,101.7,2.9765179@101.7328308*2.8762049@101.6600299,0
MY,MY-12,Sabah,Sabah,Sabah,"Sabah, Malaysia",administrative_area_level_1,Malaysia,5.5,117,7.362708199999999@119.2671625*4.11653@115.341583,20
MY,MY-13,Sarawak,Sarawak,Sarawak,"Sarawak, Malaysia",administrative_area_level_1,Malaysia,2.5,113.5,4.9815669@115.678031*0.8538209@109.538003,35
MY,MY-10,Selangor,Selangor,Selangor,"Selangor, Malaysia",administrative_area_level_1,Malaysia,3.16667,101.5,3.8683526@101.970064*2.59424@100.788148,4
MY,MY-11,Terengganu,Terengganu,Terengganu,"Terengganu, Malaysia",administrative_area_level_1,Malaysia,5,103,5.964046199999999@103.492391*3.8808629@102.379055,6
MN,MN-073,Arhangay Aymag,Arhangay,Arhangay Aymag,"Arkhangai, Mongolia",administrative_area_level_1,Mongolia,48,101.5,49.1983439@103.673478*46.826294@98.166168,24
MN,MN-071,Bayan-Olgiy Aymag,Bayan-Olgiy,Bayan-Olgiy Aymag,"Bayan-Ulgii, Mongolia",administrative_area_level_1,Mongolia,48.5,90,50.009587@91.9268699*46.544199@87.74966409999999,25
MN,MN-069,Bayanhongor Aymag,Bayanhongor,Bayanhongor Aymag,"Bayankhongor, Mongolia",administrative_area_level_1,Mongolia,45.5,99.5,47.724975@101.809316*42.570084@97.56568,30
MN,MN-067,Bulgan,Bulgan,Bulgan,"Bulgan, Mongolia",administrative_area_level_1,Mongolia,49,103.5,50.42126100000001@104.7639669*47.251296@101.6309399,16
MN,MN-047,Central Aymag,Central Aimak,Tov Aymag,"Tov, Mongolia",administrative_area_level_1,Mongolia,47.5,106.5,49.1231531@109.044458*46.38429199999999@104.070697,24
MN,MN-037,Darhan-Uul Aymag,Darhan Uul,Darhan-Uul Aymag,"Darkhan-Uul, Mongolia",administrative_area_level_1,Mongolia,49.28056,106.11867,49.82596590000001@106.806087*49.084558@105.8157009,2
MN,MN-057,Dzavhan Aymag,Dzabkhan,Dzavhan Aymag,"Zavkhan, Mongolia",administrative_area_level_1,Mongolia,48,96,50.041237@99.2185871*46.583037@93.17390499999999,35
MN,MN-063,East Gobi Aymag,East Gobi Aymag,Dornogovi Aymag,"Dornogovi, Mongolia",administrative_area_level_1,Mongolia,44.5,110,46.62841299999999@112.015564*42.387329@107.636619,30
MN,MN-061,Eastern,East Aimak,Dornod Aymag,"Dornod, Mongolia",administrative_area_level_1,Mongolia,48,115,50.28290879999999@119.924301*46.23549999999999@111.9632341,45
MN,MN-065,Govi-Altay Aymag,Govi-Altay,Govi-Altay Aymag,"Govi-Altai, Mongolia",administrative_area_level_1,Mongolia,45.5,96,47.7823939@98.466612*42.70520399999999@93.063152,36
MN,MN-064,Govi-Sumber,Govi-Sumber,Govi-Sumber,"Govisumber, Mongolia",administrative_area_level_1,Mongolia,46.5,108.5,46.98451@109.0039898*45.906124@107.9454489,6
MN,MN-039,Hentiy Aymag,Hentiy,Hentiy Aymag,"Khentii, Mongolia",administrative_area_level_1,Mongolia,48,110.5,49.4067421@112.6971711*46.062024@108.350123,20
MN,MN-043,Hovd,Hovd,Hovd,"Khovd, Mongolia",administrative_area_level_1,Mongolia,47,92.5,48.9803121@94.43904289999999*45@90.663551,20
MN,MN-041,Hovsgol Aymag,Hovsgol,Hovsgol Aymag,"Khuvsgul, Mongolia",administrative_area_level_1,Mongolia,50,100,52.1542471@102.78852*48.233659@96.879998,35
MN,MN-059,Middle Govi,Middle Govi,Dundgovi Aymag,"Dundgovi, Mongolia",administrative_area_level_1,Mongolia,45.5,106.5,46.779331@108.658953*44.179281@103.618634,18
MN,MN-035,Orhon Aymag,Orhon,Orhon Aymag,"Orkhon, Mongolia",administrative_area_level_1,Mongolia,49.06306,104.1627,49.1322389@104.577072*48.9046019@104.004139,2
MN,MN-049,Selenge Aymag,Selenge,Selenge Aymag,"Selenge, Mongolia",administrative_area_level_1,Mongolia,49.66667,106.41667,50.4804@108.5555881*48.49716799999999@104.345383,15
MN,MN-051,Suhbaatar Aymag,Suhbaatar,Suhbaatar Aymag,"Sukhbaatar, Mongolia",administrative_area_level_1,Mongolia,46.25,113.5,47.8034371@116.554848*44.7553709@111.1530209,24
MN,MN-1,Ulaanbaatar Hot,Ulaanbaatar,Ulaanbaatar Hot,"Ulaanbaatar, Mongolia",administrative_area_level_1,Mongolia,47.91667,106.91667,48.248698@108.4544861*47.5600041@106.3779851,6
MN,MN-046,Uvs Aymag,Uvs,Uvs Aymag,"Uvs, Mongolia",administrative_area_level_1,Mongolia,49.5,93,50.89464599999999@95.7276089*48.4370969@90.000101,18
MN,MN-053,Omnogovi,Omnogovi,Omnogovi Province,"Umnugovi, Mongolia",administrative_area_level_1,Mongolia,43,104,45.188183@108.033485*41.567638@99.389793,50
MN,MN-055,Ovorhangay,Ovorhangay,Ovorhangay Aymag,"Uvurkhangai, Mongolia",administrative_area_level_1,Mongolia,46,102.5,47.414307@104.655877*44.056532@101.1333329,16
